Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,40,82.76,80.65,85.19,86.21,79.31
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,50,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,60,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,70,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,80,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,90,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,100,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,110,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,2,120,84.48,83.33,85.71,86.21,82.76
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,1,76.92,68.89,87.88,88.57,67.44
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,10,79.49,72.09,88.57,88.57,72.09
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,20,75.64,71.05,80.0,77.14,74.42
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,30,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,40,76.92,71.79,82.05,80.0,74.42
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,50,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,60,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,70,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,80,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,90,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,100,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,110,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,3,120,78.21,73.68,82.5,80.0,76.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,1,71.3,67.21,76.6,78.85,64.29
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,10,85.19,80.0,91.67,92.31,78.57
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,20,90.74,88.89,92.59,92.31,89.29
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,30,93.52,90.91,96.23,96.15,91.07
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,40,93.52,92.45,94.55,94.23,92.86
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,50,92.59,89.29,96.15,96.15,89.29
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,60,94.44,92.59,96.3,96.15,92.86
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,70,92.59,90.74,94.44,94.23,91.07
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,80,92.59,90.74,94.44,94.23,91.07
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,90,92.59,90.74,94.44,94.23,91.07
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,100,93.52,92.45,94.55,94.23,92.86
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,110,93.52,92.45,94.55,94.23,92.86
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,5,120,94.44,94.23,94.64,94.23,94.64
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,1,82.32,76.4,89.33,89.47,76.14
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,10,87.8,85.0,90.48,89.47,86.36
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,20,90.24,88.46,91.86,90.79,89.77
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,30,87.8,86.84,88.64,86.84,88.64
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,40,88.41,87.01,89.66,88.16,88.64
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,50,87.8,87.84,87.78,85.53,89.77
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,60,87.8,87.84,87.78,85.53,89.77
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,70,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,80,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,90,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,100,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,110,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,7,120,88.41,89.04,87.91,85.53,90.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,1,84.45,86.11,83.08,80.87,87.8
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,10,86.55,81.2,93.33,93.91,79.67
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,20,89.5,85.71,93.75,93.91,85.37
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,30,91.18,86.72,96.36,96.52,86.18
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,40,90.34,85.38,96.3,96.52,84.55
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,50,90.76,86.05,96.33,96.52,85.37
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,60,89.5,84.62,95.37,95.65,83.74
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,70,89.92,85.27,95.41,95.65,84.55
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,80,90.34,85.94,95.45,95.65,85.37
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,90,90.34,85.94,95.45,95.65,85.37
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,100,90.76,86.61,95.5,95.65,86.18
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,110,90.76,86.61,95.5,95.65,86.18
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,10,120,90.76,86.61,95.5,95.65,86.18
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,1,80.74,79.45,81.78,78.03,83.02
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,10,87.91,83.61,92.21,91.48,84.91
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,20,87.91,83.33,92.56,91.93,84.53
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,30,89.14,84.55,93.8,93.27,85.66
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,40,89.55,85.83,93.15,92.38,87.17
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,50,89.75,85.89,93.52,92.83,87.17
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,60,89.75,85.31,94.24,93.72,86.42
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,70,89.55,84.96,94.21,93.72,86.04
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,80,90.37,86.67,93.95,93.27,87.92
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,90,90.57,86.72,94.33,93.72,87.92
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,100,90.57,87.03,93.98,93.27,88.3
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,110,90.57,87.03,93.98,93.27,88.3
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,20,120,90.57,87.03,93.98,93.27,88.3
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,1,83.95,81.56,86.25,85.13,82.9
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,10,91.5,87.87,95.25,95.04,88.34
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,20,92.18,89.5,94.82,94.46,90.16
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,30,93.14,90.81,95.41,95.04,91.45
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,40,92.87,90.76,94.89,94.46,91.45
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,50,92.87,90.53,95.14,94.75,91.19
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,60,92.59,90.93,94.15,93.59,91.71
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,70,92.73,90.96,94.4,93.88,91.71
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,80,92.73,90.5,94.88,94.46,91.19
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,90,92.73,90.5,94.88,94.46,91.19
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,100,92.87,90.76,94.89,94.46,91.45
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,110,92.73,90.73,94.64,94.17,91.45
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,30,120,93.0,91.01,94.91,94.46,91.71
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,1,87.31,88.06,86.61,85.91,88.66
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,10,91.25,89.61,92.97,93.04,89.51
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,20,91.6,90.08,93.17,93.22,90.02
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,30,91.77,90.52,93.04,93.04,90.52
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,40,92.02,90.99,93.08,93.04,91.03
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,50,91.94,91.11,92.77,92.7,91.2
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,60,91.85,90.68,93.06,93.04,90.69
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,70,91.77,90.66,92.89,92.87,90.69
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,80,91.68,90.78,92.59,92.52,90.86
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,90,91.85,90.96,92.76,92.7,91.03
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,100,91.85,90.96,92.76,92.7,91.03
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,110,91.94,90.97,92.92,92.87,91.03
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,50,120,91.94,90.97,92.92,92.87,91.03
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,1,86.35,84.42,88.41,88.6,84.17
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,10,90.43,88.15,92.9,93.06,87.89
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,20,90.74,89.03,92.52,92.57,88.97
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,30,90.62,89.2,92.08,92.07,89.21
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,40,90.68,89.49,91.88,91.82,89.57
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,50,90.92,89.73,92.13,92.07,89.81
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,60,91.1,90.06,92.16,92.07,90.17
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,70,91.1,90.16,92.05,91.95,90.29
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,80,90.92,89.93,91.92,91.82,90.05
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,90,91.04,90.05,92.04,91.95,90.17
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,100,91.41,90.41,92.41,92.32,90.53
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,110,91.35,90.4,92.3,92.19,90.53
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,70,120,91.41,90.31,92.52,92.44,90.41
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,1,85.58,85.25,85.92,85.75,85.42
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,10,91.52,89.8,93.35,93.51,89.56
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,20,91.64,90.68,92.63,92.66,90.64
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,30,91.98,91.28,92.68,92.66,91.3
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,40,92.35,91.83,92.88,92.83,91.88
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,50,92.27,92.02,92.51,92.41,92.13
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,60,92.06,91.64,92.48,92.41,91.71
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,70,92.19,91.87,92.5,92.41,91.96
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,80,92.06,91.57,92.55,92.5,91.63
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,90,92.19,91.94,92.43,92.33,92.05
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,100,91.98,91.76,92.19,92.07,91.88
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,110,91.93,91.83,92.04,91.91,91.96
2017_2019,Landsat_Fourier_Mean_Terrain_Climate,100,120,91.98,92.12,91.84,91.65,92.29
2011_2013,Landsat,1,1,57.14,50.0,61.54,44.44,66.67
2011_2013,Landsat,1,10,80.95,72.73,90.0,88.89,75.0
2011_2013,Landsat,1,20,76.19,66.67,88.89,88.89,66.67
2011_2013,Landsat,1,30,80.95,72.73,90.0,88.89,75.0
2011_2013,Landsat,1,40,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat,1,50,90.48,88.89,91.67,88.89,91.67
2011_2013,Landsat,1,60,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,70,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,80,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,90,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,100,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,110,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,1,120,85.71,80.0,90.91,88.89,83.33
2011_2013,Landsat,2,1,54.76,55.56,54.17,47.62,61.9
2011_2013,Landsat,2,10,64.29,66.67,62.5,57.14,71.43
2011_2013,Landsat,2,20,71.43,73.68,69.57,66.67,76.19
2011_2013,Landsat,2,30,71.43,76.47,68.0,61.9,80.95
2011_2013,Landsat,2,40,69.05,75.0,65.38,57.14,80.95
2011_2013,Landsat,2,50,73.81,81.25,69.23,61.9,85.71
2011_2013,Landsat,2,60,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,70,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,80,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,90,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,100,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,110,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,2,120,71.43,80.0,66.67,57.14,85.71
2011_2013,Landsat,3,1,64.29,66.67,61.54,66.67,61.54
2011_2013,Landsat,3,10,69.05,72.09,65.85,68.89,69.23
2011_2013,Landsat,3,20,70.24,73.81,66.67,68.89,71.79
2011_2013,Landsat,3,30,72.62,76.19,69.05,71.11,74.36
2011_2013,Landsat,3,40,72.62,76.19,69.05,71.11,74.36
2011_2013,Landsat,3,50,71.43,74.42,68.29,71.11,71.79
2011_2013,Landsat,3,60,72.62,76.19,69.05,71.11,74.36
2011_2013,Landsat,3,70,71.43,74.42,68.29,71.11,71.79
2011_2013,Landsat,3,80,70.24,72.73,67.5,71.11,69.23
2011_2013,Landsat,3,90,72.62,75.0,70.0,73.33,71.79
2011_2013,Landsat,3,100,72.62,75.0,70.0,73.33,71.79
2011_2013,Landsat,3,110,72.62,75.0,70.0,73.33,71.79
2011_2013,Landsat,3,120,72.62,75.0,70.0,73.33,71.79
2011_2013,Landsat,5,1,73.11,71.43,75.0,76.27,70.0
2011_2013,Landsat,5,10,75.63,72.06,80.39,83.05,68.33
2011_2013,Landsat,5,20,74.79,72.31,77.78,79.66,70.0
2011_2013,Landsat,5,30,76.47,75.41,77.59,77.97,75.0
2011_2013,Landsat,5,40,74.79,73.77,75.86,76.27,73.33
2011_2013,Landsat,5,50,78.15,78.95,77.42,76.27,80.0
2011_2013,Landsat,5,60,74.79,74.58,75.0,74.58,75.0
2011_2013,Landsat,5,70,76.47,76.27,76.67,76.27,76.67
2011_2013,Landsat,5,80,78.15,78.95,77.42,76.27,80.0
2011_2013,Landsat,5,90,78.15,77.97,78.33,77.97,78.33
2011_2013,Landsat,5,100,77.31,76.67,77.97,77.97,76.67
2011_2013,Landsat,5,110,77.31,76.67,77.97,77.97,76.67
2011_2013,Landsat,5,120,78.15,77.97,78.33,77.97,78.33
2011_2013,Landsat,7,1,64.97,72.06,59.55,57.65,73.61
2011_2013,Landsat,7,10,79.62,84.42,75.0,76.47,83.33
2011_2013,Landsat,7,20,77.71,84.72,71.76,71.76,84.72
2011_2013,Landsat,7,30,78.34,84.93,72.62,72.94,84.72
2011_2013,Landsat,7,40,77.07,84.51,70.93,70.59,84.72
2011_2013,Landsat,7,50,77.07,84.51,70.93,70.59,84.72
2011_2013,Landsat,7,60,76.43,84.29,70.11,69.41,84.72
2011_2013,Landsat,7,70,76.43,84.29,70.11,69.41,84.72
2011_2013,Landsat,7,80,75.8,84.06,69.32,68.24,84.72
2011_2013,Landsat,7,90,75.8,84.06,69.32,68.24,84.72
2011_2013,Landsat,7,100,75.16,83.82,68.54,67.06,84.72
2011_2013,Landsat,7,110,75.16,83.82,68.54,67.06,84.72
2011_2013,Landsat,7,120,76.43,84.29,70.11,69.41,84.72
2011_2013,Landsat,10,1,70.73,69.53,72.03,72.95,68.55
2011_2013,Landsat,10,10,71.14,69.17,73.45,75.41,66.94
2011_2013,Landsat,10,20,74.8,74.59,75.0,74.59,75.0
2011_2013,Landsat,10,30,73.98,73.02,75.0,75.41,72.58
2011_2013,Landsat,10,40,75.61,75.41,75.81,75.41,75.81
2011_2013,Landsat,10,50,76.02,75.2,76.86,77.05,75.0
2011_2013,Landsat,10,60,74.8,73.81,75.83,76.23,73.39
2011_2013,Landsat,10,70,74.39,73.23,75.63,76.23,72.58
2011_2013,Landsat,10,80,74.39,73.23,75.63,76.23,72.58
2011_2013,Landsat,10,90,74.8,73.81,75.83,76.23,73.39
2011_2013,Landsat,10,100,75.2,74.4,76.03,76.23,74.19
2011_2013,Landsat,10,110,74.8,73.44,76.27,77.05,72.58
2011_2013,Landsat,10,120,74.8,73.81,75.83,76.23,73.39
2011_2013,Landsat,20,1,76.14,76.56,75.76,74.07,78.12
2011_2013,Landsat,20,10,83.41,81.22,85.78,86.11,80.8
2011_2013,Landsat,20,20,82.5,82.33,82.67,81.94,83.04
2011_2013,Landsat,20,30,82.73,83.65,81.9,80.56,84.82
2011_2013,Landsat,20,40,82.95,84.06,81.97,80.56,85.27
2011_2013,Landsat,20,50,83.64,84.62,82.76,81.48,85.71
2011_2013,Landsat,20,60,83.18,84.13,82.33,81.02,85.27
2011_2013,Landsat,20,70,83.41,84.54,82.4,81.02,85.71
2011_2013,Landsat,20,80,83.86,85.37,82.55,81.02,86.61
2011_2013,Landsat,20,90,83.86,85.37,82.55,81.02,86.61
2011_2013,Landsat,20,100,84.09,85.44,82.91,81.48,86.61
2011_2013,Landsat,20,110,83.18,84.47,82.05,80.56,85.71
2011_2013,Landsat,20,120,83.64,84.95,82.48,81.02,86.16
2011_2013,Landsat,30,1,75.32,75.95,74.73,73.58,77.03
2011_2013,Landsat,30,10,81.24,80.67,81.82,81.82,80.67
2011_2013,Landsat,30,20,82.23,83.63,80.97,79.83,84.59
2011_2013,Landsat,30,30,83.36,84.82,82.04,80.97,85.71
2011_2013,Landsat,30,40,84.2,85.5,83.02,82.1,86.27
2011_2013,Landsat,30,50,83.64,84.91,82.48,81.53,85.71
2011_2013,Landsat,30,60,83.64,84.91,82.48,81.53,85.71
2011_2013,Landsat,30,70,84.06,85.04,83.15,82.39,85.71
2011_2013,Landsat,30,80,83.64,84.91,82.48,81.53,85.71
2011_2013,Landsat,30,90,84.06,85.46,82.8,81.82,86.27
2011_2013,Landsat,30,100,84.77,86.31,83.38,82.39,87.11
2011_2013,Landsat,30,110,84.63,85.84,83.51,82.67,86.55
2011_2013,Landsat,30,120,84.2,85.5,83.02,82.1,86.27
2011_2013,Landsat,50,1,76.78,78.31,75.32,74.96,78.64
2011_2013,Landsat,50,10,80.87,80.19,81.61,82.7,78.98
2011_2013,Landsat,50,20,83.21,82.95,83.48,84.18,82.2
2011_2013,Landsat,50,30,83.63,84.65,82.62,82.7,84.58
2011_2013,Landsat,50,40,84.04,85.25,82.87,82.87,85.25
2011_2013,Landsat,50,50,84.21,85.79,82.71,82.54,85.93
2011_2013,Landsat,50,60,83.96,85.59,82.41,82.21,85.76
2011_2013,Landsat,50,70,83.88,85.2,82.59,82.54,85.25
2011_2013,Landsat,50,80,83.79,84.82,82.78,82.87,84.75
2011_2013,Landsat,50,90,83.54,84.86,82.27,82.21,84.92
2011_2013,Landsat,50,100,83.54,84.98,82.16,82.04,85.08
2011_2013,Landsat,50,110,83.88,85.32,82.49,82.37,85.42
2011_2013,Landsat,50,120,83.96,85.23,82.73,82.7,85.25
2011_2013,Landsat,70,1,74.06,72.95,75.25,76.16,71.97
2011_2013,Landsat,70,10,81.24,79.65,82.99,83.74,78.76
2011_2013,Landsat,70,20,82.7,82.72,82.69,82.52,82.89
2011_2013,Landsat,70,30,82.76,83.15,82.4,82.03,83.5
2011_2013,Landsat,70,40,82.76,83.23,82.32,81.91,83.62
2011_2013,Landsat,70,50,82.89,83.44,82.36,81.91,83.86
2011_2013,Landsat,70,60,83.01,83.56,82.48,82.03,83.98
2011_2013,Landsat,70,70,83.25,83.98,82.56,82.03,84.47
2011_2013,Landsat,70,80,83.19,83.96,82.46,81.91,84.47
2011_2013,Landsat,70,90,83.19,83.96,82.46,81.91,84.47
2011_2013,Landsat,70,100,82.95,83.54,82.38,81.91,83.98
2011_2013,Landsat,70,110,82.95,83.88,82.08,81.42,84.47
2011_2013,Landsat,70,120,83.07,84.01,82.19,81.54,84.59
2011_2013,Landsat,100,1,76.4,77.47,75.4,74.61,78.2
2011_2013,Landsat,100,10,83.73,83.09,84.4,84.8,82.66
2011_2013,Landsat,100,20,84.02,84.46,83.59,83.48,84.56
2011_2013,Landsat,100,30,84.02,84.63,83.43,83.24,84.81
2011_2013,Landsat,100,40,83.81,84.74,82.93,82.58,85.05
2011_2013,Landsat,100,50,83.81,85.09,82.62,82.09,85.55
2011_2013,Landsat,100,60,84.35,85.68,83.11,82.58,86.13
2011_2013,Landsat,100,70,84.35,85.8,83.0,82.42,86.29
2011_2013,Landsat,100,80,84.35,85.86,82.95,82.33,86.37
2011_2013,Landsat,100,90,84.35,85.92,82.9,82.25,86.46
2011_2013,Landsat,100,100,84.6,86.12,83.19,82.58,86.62
2011_2013,Landsat,100,110,84.47,85.84,83.2,82.66,86.29
2011_2013,Landsat,100,120,84.43,85.76,83.19,82.66,86.21
2011_2013,Fourier,1,1,61.9,53.85,75.0,77.78,50.0
2011_2013,Fourier,1,10,71.43,66.67,75.0,66.67,75.0
2011_2013,Fourier,1,20,61.9,55.56,66.67,55.56,66.67
2011_2013,Fourier,1,30,80.95,100.0,75.0,55.56,100.0
2011_2013,Fourier,1,40,66.67,66.67,66.67,44.44,83.33
2011_2013,Fourier,1,50,71.43,80.0,68.75,44.44,91.67
2011_2013,Fourier,1,60,80.95,85.71,78.57,66.67,91.67
2011_2013,Fourier,1,70,80.95,85.71,78.57,66.67,91.67
2011_2013,Fourier,1,80,90.48,100.0,85.71,77.78,100.0
2011_2013,Fourier,1,90,90.48,100.0,85.71,77.78,100.0
2011_2013,Fourier,1,100,90.48,100.0,85.71,77.78,100.0
2011_2013,Fourier,1,110,90.48,100.0,85.71,77.78,100.0
2011_2013,Fourier,1,120,95.24,100.0,92.31,88.89,100.0
2011_2013,Fourier,2,1,64.29,63.64,65.0,66.67,61.9
2011_2013,Fourier,2,10,83.33,81.82,85.0,85.71,80.95
2011_2013,Fourier,2,20,76.19,76.19,76.19,76.19,76.19
2011_2013,Fourier,2,30,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,2,40,80.95,80.95,80.95,80.95,80.95
2011_2013,Fourier,2,50,80.95,80.95,80.95,80.95,80.95
2011_2013,Fourier,2,60,80.95,80.95,80.95,80.95,80.95
2011_2013,Fourier,2,70,80.95,80.95,80.95,80.95,80.95
2011_2013,Fourier,2,80,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,2,90,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,2,100,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,2,110,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,2,120,78.57,80.0,77.27,76.19,80.95
2011_2013,Fourier,3,1,73.81,74.47,72.97,77.78,69.23
2011_2013,Fourier,3,10,83.33,87.8,79.07,80.0,87.18
2011_2013,Fourier,3,20,85.71,94.59,78.72,77.78,94.87
2011_2013,Fourier,3,30,83.33,91.89,76.6,75.56,92.31
2011_2013,Fourier,3,40,82.14,89.47,76.09,75.56,89.74
2011_2013,Fourier,3,50,80.95,89.19,74.47,73.33,89.74
2011_2013,Fourier,3,60,82.14,91.67,75.0,73.33,92.31
2011_2013,Fourier,3,70,83.33,94.29,75.51,73.33,94.87
2011_2013,Fourier,3,80,82.14,94.12,74.0,71.11,94.87
2011_2013,Fourier,3,90,82.14,94.12,74.0,71.11,94.87
2011_2013,Fourier,3,100,84.52,94.44,77.08,75.56,94.87
2011_2013,Fourier,3,110,84.52,94.44,77.08,75.56,94.87
2011_2013,Fourier,3,120,83.33,94.29,75.51,73.33,94.87
2011_2013,Fourier,5,1,76.47,78.18,75.0,72.88,80.0
2011_2013,Fourier,5,10,84.03,80.3,88.68,89.83,78.33
2011_2013,Fourier,5,20,87.39,84.38,90.91,91.53,83.33
2011_2013,Fourier,5,30,88.24,86.89,89.66,89.83,86.67
2011_2013,Fourier,5,40,89.08,87.1,91.23,91.53,86.67
2011_2013,Fourier,5,50,89.92,87.3,92.86,93.22,86.67
2011_2013,Fourier,5,60,90.76,88.71,92.98,93.22,88.33
2011_2013,Fourier,5,70,89.08,88.33,89.83,89.83,88.33
2011_2013,Fourier,5,80,89.92,88.52,91.38,91.53,88.33
2011_2013,Fourier,5,90,89.92,88.52,91.38,91.53,88.33
2011_2013,Fourier,5,100,89.92,88.52,91.38,91.53,88.33
2011_2013,Fourier,5,110,89.92,88.52,91.38,91.53,88.33
2011_2013,Fourier,5,120,89.08,88.33,89.83,89.83,88.33
2011_2013,Fourier,7,1,78.98,81.71,76.0,78.82,79.17
2011_2013,Fourier,7,10,82.8,84.52,80.82,83.53,81.94
2011_2013,Fourier,7,20,85.99,89.87,82.05,83.53,88.89
2011_2013,Fourier,7,30,87.9,91.25,84.42,85.88,90.28
2011_2013,Fourier,7,40,87.26,91.14,83.33,84.71,90.28
2011_2013,Fourier,7,50,86.62,90.0,83.12,84.71,88.89
2011_2013,Fourier,7,60,87.26,90.12,84.21,85.88,88.89
2011_2013,Fourier,7,70,87.26,90.12,84.21,85.88,88.89
2011_2013,Fourier,7,80,87.9,91.25,84.42,85.88,90.28
2011_2013,Fourier,7,90,87.9,92.31,83.54,84.71,91.67
2011_2013,Fourier,7,100,85.99,90.91,81.25,82.35,90.28
2011_2013,Fourier,7,110,86.62,92.11,81.48,82.35,91.67
