Year,Combo,Percent,Tree,Overall_ACC,Precisioin_non_built,Precisioin_built,Recall_non_built,Recall_built
2008_2010,Landsat_Fourier_Mean,3,30,86.21,85.53,86.73,83.33,88.54
2008_2010,Landsat_Fourier_Mean,3,40,87.93,89.04,87.13,83.33,91.67
2008_2010,Landsat_Fourier_Mean,3,50,87.93,88.0,87.88,84.62,90.62
2008_2010,Landsat_Fourier_Mean,3,60,87.93,88.0,87.88,84.62,90.62
2008_2010,Landsat_Fourier_Mean,3,70,88.51,89.19,88.0,84.62,91.67
2008_2010,Landsat_Fourier_Mean,3,80,89.08,91.55,87.38,83.33,93.75
2008_2010,Landsat_Fourier_Mean,3,90,89.66,91.67,88.24,84.62,93.75
2008_2010,Landsat_Fourier_Mean,3,100,89.08,90.41,88.12,84.62,92.71
2008_2010,Landsat_Fourier_Mean,3,110,89.08,90.41,88.12,84.62,92.71
2008_2010,Landsat_Fourier_Mean,3,120,89.08,90.41,88.12,84.62,92.71
2008_2010,Landsat_Fourier_Mean,5,1,73.52,64.18,81.7,75.44,72.25
2008_2010,Landsat_Fourier_Mean,5,10,83.28,74.63,90.85,87.72,80.35
2008_2010,Landsat_Fourier_Mean,5,20,86.41,79.53,91.88,88.6,84.97
2008_2010,Landsat_Fourier_Mean,5,30,88.5,83.47,92.17,88.6,88.44
2008_2010,Landsat_Fourier_Mean,5,40,86.76,80.16,91.93,88.6,85.55
2008_2010,Landsat_Fourier_Mean,5,50,86.41,80.0,91.36,87.72,85.55
2008_2010,Landsat_Fourier_Mean,5,60,87.11,81.3,91.46,87.72,86.71
2008_2010,Landsat_Fourier_Mean,5,70,88.15,82.26,92.64,89.47,87.28
2008_2010,Landsat_Fourier_Mean,5,80,87.11,81.82,90.96,86.84,87.28
2008_2010,Landsat_Fourier_Mean,5,90,88.15,82.26,92.64,89.47,87.28
2008_2010,Landsat_Fourier_Mean,5,100,88.5,82.4,93.21,90.35,87.28
2008_2010,Landsat_Fourier_Mean,5,110,88.5,82.4,93.21,90.35,87.28
2008_2010,Landsat_Fourier_Mean,5,120,88.15,82.26,92.64,89.47,87.28
2008_2010,Landsat_Fourier_Mean,7,1,81.12,80.41,81.82,81.25,81.0
2008_2010,Landsat_Fourier_Mean,7,10,86.99,86.15,87.82,87.5,86.5
2008_2010,Landsat_Fourier_Mean,7,20,89.29,90.76,87.98,86.98,91.5
2008_2010,Landsat_Fourier_Mean,7,30,89.54,91.26,88.04,86.98,92.0
2008_2010,Landsat_Fourier_Mean,7,40,89.29,91.67,87.26,85.94,92.5
2008_2010,Landsat_Fourier_Mean,7,50,90.31,93.26,87.85,86.46,94.0
2008_2010,Landsat_Fourier_Mean,7,60,90.05,92.74,87.79,86.46,93.5
2008_2010,Landsat_Fourier_Mean,7,70,90.56,93.79,87.91,86.46,94.5
2008_2010,Landsat_Fourier_Mean,7,80,89.8,92.7,87.38,85.94,93.5
2008_2010,Landsat_Fourier_Mean,7,90,89.8,92.7,87.38,85.94,93.5
2008_2010,Landsat_Fourier_Mean,7,100,89.54,92.18,87.32,85.94,93.0
2008_2010,Landsat_Fourier_Mean,7,110,89.54,91.71,87.68,86.46,92.5
2008_2010,Landsat_Fourier_Mean,7,120,89.29,92.13,86.92,85.42,93.0
2008_2010,Landsat_Fourier_Mean,10,1,79.67,76.92,81.76,76.34,82.25
2008_2010,Landsat_Fourier_Mean,10,10,85.0,81.16,88.27,85.5,84.62
2008_2010,Landsat_Fourier_Mean,10,20,86.83,83.76,89.36,86.64,86.98
2008_2010,Landsat_Fourier_Mean,10,30,87.5,85.02,89.49,86.64,88.17
2008_2010,Landsat_Fourier_Mean,10,40,89.0,86.57,90.96,88.55,89.35
2008_2010,Landsat_Fourier_Mean,10,50,88.67,86.47,90.42,87.79,89.35
2008_2010,Landsat_Fourier_Mean,10,60,88.5,86.42,90.15,87.4,89.35
2008_2010,Landsat_Fourier_Mean,10,70,88.33,86.36,89.88,87.02,89.35
2008_2010,Landsat_Fourier_Mean,10,80,88.67,87.02,89.94,87.02,89.94
2008_2010,Landsat_Fourier_Mean,10,90,89.0,87.4,90.24,87.4,90.24
2008_2010,Landsat_Fourier_Mean,10,100,88.67,86.74,90.18,87.4,89.64
2008_2010,Landsat_Fourier_Mean,10,110,89.0,87.12,90.48,87.79,89.94
2008_2010,Landsat_Fourier_Mean,10,120,88.67,87.02,89.94,87.02,89.94
2008_2010,Landsat_Fourier_Mean,20,1,79.73,78.6,80.71,78.02,81.23
2008_2010,Landsat_Fourier_Mean,20,10,87.97,85.49,90.37,89.56,86.57
2008_2010,Landsat_Fourier_Mean,20,20,87.54,85.74,89.22,88.1,87.06
2008_2010,Landsat_Fourier_Mean,20,30,88.06,86.93,89.07,87.73,88.35
2008_2010,Landsat_Fourier_Mean,20,40,88.06,86.93,89.07,87.73,88.35
2008_2010,Landsat_Fourier_Mean,20,50,87.89,87.16,88.53,87.0,88.67
2008_2010,Landsat_Fourier_Mean,20,60,88.49,87.73,89.16,87.73,89.16
2008_2010,Landsat_Fourier_Mean,20,70,88.49,87.73,89.16,87.73,89.16
2008_2010,Landsat_Fourier_Mean,20,80,88.57,87.75,89.3,87.91,89.16
2008_2010,Landsat_Fourier_Mean,20,90,88.66,87.64,89.58,88.28,89.0
2008_2010,Landsat_Fourier_Mean,20,100,88.23,87.39,88.98,87.55,88.83
2008_2010,Landsat_Fourier_Mean,20,110,88.83,88.38,89.23,87.73,89.81
2008_2010,Landsat_Fourier_Mean,20,120,89.09,88.72,89.41,87.91,90.13
2008_2010,Landsat_Fourier_Mean,30,1,81.1,79.13,82.67,78.52,83.19
2008_2010,Landsat_Fourier_Mean,30,10,86.87,83.64,89.75,87.89,86.05
2008_2010,Landsat_Fourier_Mean,30,20,88.04,86.7,89.12,86.59,89.22
2008_2010,Landsat_Fourier_Mean,30,30,88.1,87.2,88.81,86.07,89.75
2008_2010,Landsat_Fourier_Mean,30,40,88.74,88.28,89.1,86.33,90.7
2008_2010,Landsat_Fourier_Mean,30,50,88.62,88.05,89.07,86.33,90.49
2008_2010,Landsat_Fourier_Mean,30,60,88.68,88.27,89.0,86.2,90.7
2008_2010,Landsat_Fourier_Mean,30,70,88.91,88.64,89.13,86.33,91.01
2008_2010,Landsat_Fourier_Mean,30,80,88.8,88.92,88.71,85.68,91.33
2008_2010,Landsat_Fourier_Mean,30,90,88.56,88.86,88.34,85.16,91.33
2008_2010,Landsat_Fourier_Mean,30,100,88.74,89.22,88.38,85.16,91.65
2008_2010,Landsat_Fourier_Mean,30,110,88.68,88.89,88.52,85.42,91.33
2008_2010,Landsat_Fourier_Mean,30,120,88.68,88.68,88.68,85.68,91.12
2008_2010,Landsat_Fourier_Mean,50,1,82.75,81.36,83.84,79.91,85.07
2008_2010,Landsat_Fourier_Mean,50,10,89.08,86.6,91.24,89.56,88.69
2008_2010,Landsat_Fourier_Mean,50,20,89.96,89.34,90.45,88.16,91.42
2008_2010,Landsat_Fourier_Mean,50,30,89.92,88.97,90.7,88.55,91.04
2008_2010,Landsat_Fourier_Mean,50,40,89.99,89.42,90.45,88.16,91.49
2008_2010,Landsat_Fourier_Mean,50,50,90.31,89.8,90.71,88.47,91.8
2008_2010,Landsat_Fourier_Mean,50,60,90.13,89.64,90.53,88.24,91.68
2008_2010,Landsat_Fourier_Mean,50,70,90.2,89.72,90.59,88.32,91.74
2008_2010,Landsat_Fourier_Mean,50,80,90.24,89.91,90.49,88.16,91.93
2008_2010,Landsat_Fourier_Mean,50,90,90.34,89.87,90.72,88.47,91.87
2008_2010,Landsat_Fourier_Mean,50,100,90.34,90.06,90.56,88.24,92.06
2008_2010,Landsat_Fourier_Mean,50,110,90.31,89.93,90.61,88.32,91.93
2008_2010,Landsat_Fourier_Mean,50,120,90.45,90.09,90.73,88.47,92.06
2008_2010,Landsat_Fourier_Mean,70,1,81.59,80.27,82.65,78.8,83.91
2008_2010,Landsat_Fourier_Mean,70,10,88.52,85.49,91.3,89.98,87.31
2008_2010,Landsat_Fourier_Mean,70,20,90.18,88.65,91.49,89.87,90.44
2008_2010,Landsat_Fourier_Mean,70,30,90.48,89.23,91.54,89.87,90.99
2008_2010,Landsat_Fourier_Mean,70,40,90.56,89.25,91.66,90.04,90.99
2008_2010,Landsat_Fourier_Mean,70,50,90.51,89.63,91.23,89.43,91.4
2008_2010,Landsat_Fourier_Mean,70,60,90.58,89.56,91.44,89.71,91.31
2008_2010,Landsat_Fourier_Mean,70,70,90.76,89.69,91.66,89.98,91.4
2008_2010,Landsat_Fourier_Mean,70,80,90.86,89.97,91.59,89.87,91.68
2008_2010,Landsat_Fourier_Mean,70,90,90.86,90.19,91.4,89.6,91.91
2008_2010,Landsat_Fourier_Mean,70,100,90.96,90.31,91.5,89.71,92.0
2008_2010,Landsat_Fourier_Mean,70,110,91.01,90.36,91.54,89.76,92.05
2008_2010,Landsat_Fourier_Mean,70,120,90.96,90.31,91.5,89.71,92.0
2008_2010,Landsat_Fourier_Mean,100,1,81.57,79.83,82.95,78.87,83.76
2008_2010,Landsat_Fourier_Mean,100,10,89.25,86.61,91.57,89.98,88.66
2008_2010,Landsat_Fourier_Mean,100,20,89.9,88.68,90.9,88.85,90.76
2008_2010,Landsat_Fourier_Mean,100,30,90.65,89.96,91.2,89.11,91.9
2008_2010,Landsat_Fourier_Mean,100,40,90.92,90.39,91.34,89.26,92.27
2008_2010,Landsat_Fourier_Mean,100,50,90.83,90.19,91.35,89.3,92.08
2008_2010,Landsat_Fourier_Mean,100,60,91.02,90.6,91.35,89.26,92.45
2008_2010,Landsat_Fourier_Mean,100,70,90.94,90.61,91.19,89.04,92.48
2008_2010,Landsat_Fourier_Mean,100,80,91.0,90.56,91.35,89.26,92.42
2008_2010,Landsat_Fourier_Mean,100,90,91.04,90.66,91.33,89.22,92.51
2008_2010,Landsat_Fourier_Mean,100,100,91.07,90.8,91.29,89.15,92.64
2008_2010,Landsat_Fourier_Mean,100,110,91.04,90.54,91.43,89.38,92.39
2008_2010,Landsat_Fourier_Mean,100,120,91.02,90.54,91.41,89.34,92.39
2008_2010,Landsat_Fourier_Climate,1,1,71.43,72.73,70.37,66.67,76.0
2008_2010,Landsat_Fourier_Climate,1,10,77.55,74.07,81.82,83.33,72.0
2008_2010,Landsat_Fourier_Climate,1,20,83.67,80.77,86.96,87.5,80.0
2008_2010,Landsat_Fourier_Climate,1,30,85.71,84.0,87.5,87.5,84.0
2008_2010,Landsat_Fourier_Climate,1,40,85.71,84.0,87.5,87.5,84.0
2008_2010,Landsat_Fourier_Climate,1,50,85.71,84.0,87.5,87.5,84.0
2008_2010,Landsat_Fourier_Climate,1,60,85.71,84.0,87.5,87.5,84.0
2008_2010,Landsat_Fourier_Climate,1,70,87.76,87.5,88.0,87.5,88.0
2008_2010,Landsat_Fourier_Climate,1,80,87.76,87.5,88.0,87.5,88.0
2008_2010,Landsat_Fourier_Climate,1,90,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Climate,1,100,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Climate,1,110,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Climate,1,120,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Climate,2,1,74.11,72.5,75.0,61.7,83.08
2008_2010,Landsat_Fourier_Climate,2,10,87.5,80.0,94.74,93.62,83.08
2008_2010,Landsat_Fourier_Climate,2,20,92.86,89.8,95.24,93.62,92.31
2008_2010,Landsat_Fourier_Climate,2,30,93.75,90.0,96.77,95.74,92.31
2008_2010,Landsat_Fourier_Climate,2,40,93.75,90.0,96.77,95.74,92.31
2008_2010,Landsat_Fourier_Climate,2,50,93.75,90.0,96.77,95.74,92.31
2008_2010,Landsat_Fourier_Climate,2,60,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Climate,2,70,93.75,90.0,96.77,95.74,92.31
2008_2010,Landsat_Fourier_Climate,2,80,93.75,90.0,96.77,95.74,92.31
2008_2010,Landsat_Fourier_Climate,2,90,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Climate,2,100,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Climate,2,110,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Climate,2,120,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Climate,3,1,76.44,76.81,76.19,67.95,83.33
2008_2010,Landsat_Fourier_Climate,3,10,83.33,81.01,85.26,82.05,84.38
2008_2010,Landsat_Fourier_Climate,3,20,85.06,83.33,86.46,83.33,86.46
2008_2010,Landsat_Fourier_Climate,3,30,87.36,88.89,86.27,82.05,91.67
2008_2010,Landsat_Fourier_Climate,3,40,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,3,50,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,3,60,85.63,87.32,84.47,79.49,90.62
2008_2010,Landsat_Fourier_Climate,3,70,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,3,80,86.21,87.5,85.29,80.77,90.62
2008_2010,Landsat_Fourier_Climate,3,90,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,3,100,85.06,86.11,84.31,79.49,89.58
2008_2010,Landsat_Fourier_Climate,3,110,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,3,120,85.63,86.3,85.15,80.77,89.58
2008_2010,Landsat_Fourier_Climate,5,1,80.49,74.58,84.62,77.19,82.66
2008_2010,Landsat_Fourier_Climate,5,10,87.8,82.64,91.57,87.72,87.86
2008_2010,Landsat_Fourier_Climate,5,20,89.55,83.33,94.41,92.11,87.86
2008_2010,Landsat_Fourier_Climate,5,30,89.55,85.59,92.31,88.6,90.17
2008_2010,Landsat_Fourier_Climate,5,40,89.55,84.43,93.33,90.35,89.02
2008_2010,Landsat_Fourier_Climate,5,50,90.24,85.25,93.94,91.23,89.6
2008_2010,Landsat_Fourier_Climate,5,60,89.9,85.12,93.37,90.35,89.6
2008_2010,Landsat_Fourier_Climate,5,70,89.55,85.59,92.31,88.6,90.17
2008_2010,Landsat_Fourier_Climate,5,80,89.55,85.0,92.81,89.47,89.6
2008_2010,Landsat_Fourier_Climate,5,90,89.55,85.0,92.81,89.47,89.6
2008_2010,Landsat_Fourier_Climate,5,100,89.9,86.32,92.35,88.6,90.75
2008_2010,Landsat_Fourier_Climate,5,110,89.55,85.0,92.81,89.47,89.6
2008_2010,Landsat_Fourier_Climate,5,120,89.9,85.12,93.37,90.35,89.6
2008_2010,Landsat_Fourier_Climate,7,1,82.14,81.77,82.5,81.77,82.5
2008_2010,Landsat_Fourier_Climate,7,10,89.8,88.38,91.24,91.15,88.5
2008_2010,Landsat_Fourier_Climate,7,20,90.82,91.05,90.59,90.1,91.5
2008_2010,Landsat_Fourier_Climate,7,30,91.33,92.93,89.9,89.06,93.5
2008_2010,Landsat_Fourier_Climate,7,40,91.58,93.44,89.95,89.06,94.0
2008_2010,Landsat_Fourier_Climate,7,50,91.84,93.96,90.0,89.06,94.5
2008_2010,Landsat_Fourier_Climate,7,60,91.33,93.89,89.15,88.02,94.5
2008_2010,Landsat_Fourier_Climate,7,70,91.58,93.92,89.57,88.54,94.5
2008_2010,Landsat_Fourier_Climate,7,80,91.84,93.96,90.0,89.06,94.5
2008_2010,Landsat_Fourier_Climate,7,90,91.58,93.92,89.57,88.54,94.5
2008_2010,Landsat_Fourier_Climate,7,100,91.07,93.37,89.1,88.02,94.0
2008_2010,Landsat_Fourier_Climate,7,110,91.33,93.89,89.15,88.02,94.5
2008_2010,Landsat_Fourier_Climate,7,120,91.33,93.41,89.52,88.54,94.0
2008_2010,Landsat_Fourier_Climate,10,1,81.5,77.45,84.92,81.3,81.66
2008_2010,Landsat_Fourier_Climate,10,10,88.67,84.64,92.19,90.46,87.28
2008_2010,Landsat_Fourier_Climate,10,20,90.83,88.76,92.49,90.46,91.12
2008_2010,Landsat_Fourier_Climate,10,30,89.83,87.92,91.34,88.93,90.53
2008_2010,Landsat_Fourier_Climate,10,40,89.83,87.92,91.34,88.93,90.53
2008_2010,Landsat_Fourier_Climate,10,50,89.83,88.21,91.1,88.55,90.83
2008_2010,Landsat_Fourier_Climate,10,60,89.5,88.12,90.56,87.79,90.83
2008_2010,Landsat_Fourier_Climate,10,70,90.33,89.23,91.18,88.55,91.72
2008_2010,Landsat_Fourier_Climate,10,80,89.83,88.21,91.1,88.55,90.83
2008_2010,Landsat_Fourier_Climate,10,90,90.0,88.55,91.12,88.55,91.12
2008_2010,Landsat_Fourier_Climate,10,100,90.17,88.89,91.15,88.55,91.42
2008_2010,Landsat_Fourier_Climate,10,110,90.17,88.59,91.39,88.93,91.12
2008_2010,Landsat_Fourier_Climate,10,120,90.17,88.89,91.15,88.55,91.42
2008_2010,Landsat_Fourier_Climate,20,1,80.07,78.65,81.33,78.94,81.07
2008_2010,Landsat_Fourier_Climate,20,10,87.97,84.52,91.49,91.03,85.28
2008_2010,Landsat_Fourier_Climate,20,20,88.92,87.17,90.55,89.56,88.35
2008_2010,Landsat_Fourier_Climate,20,30,89.09,87.48,90.58,89.56,88.67
2008_2010,Landsat_Fourier_Climate,20,40,89.52,87.86,91.06,90.11,89.0
2008_2010,Landsat_Fourier_Climate,20,50,89.69,88.31,90.95,89.93,89.48
2008_2010,Landsat_Fourier_Climate,20,60,89.52,87.86,91.06,90.11,89.0
2008_2010,Landsat_Fourier_Climate,20,70,89.26,87.93,90.48,89.38,89.16
2008_2010,Landsat_Fourier_Climate,20,80,89.43,87.57,91.18,90.29,88.67
2008_2010,Landsat_Fourier_Climate,20,90,89.43,87.57,91.18,90.29,88.67
2008_2010,Landsat_Fourier_Climate,20,100,89.86,88.49,91.12,90.11,89.64
2008_2010,Landsat_Fourier_Climate,20,110,89.78,88.47,90.97,89.93,89.64
2008_2010,Landsat_Fourier_Climate,20,120,89.6,88.43,90.67,89.56,89.64
2008_2010,Landsat_Fourier_Climate,30,1,80.92,79.21,82.27,77.86,83.4
2008_2010,Landsat_Fourier_Climate,30,10,88.56,87.43,89.47,86.98,89.85
2008_2010,Landsat_Fourier_Climate,30,20,89.26,88.62,89.77,87.24,90.91
2008_2010,Landsat_Fourier_Climate,30,30,89.26,89.04,89.44,86.72,91.33
2008_2010,Landsat_Fourier_Climate,30,40,89.21,89.02,89.35,86.59,91.33
2008_2010,Landsat_Fourier_Climate,30,50,89.38,89.59,89.22,86.33,91.86
2008_2010,Landsat_Fourier_Climate,30,60,89.44,89.5,89.39,86.59,91.75
2008_2010,Landsat_Fourier_Climate,30,70,89.61,89.76,89.51,86.72,91.97
2008_2010,Landsat_Fourier_Climate,30,80,89.56,89.85,89.33,86.46,92.07
2008_2010,Landsat_Fourier_Climate,30,90,89.67,90.2,89.27,86.33,92.39
2008_2010,Landsat_Fourier_Climate,30,100,89.5,90.16,89.0,85.94,92.39
2008_2010,Landsat_Fourier_Climate,30,110,89.61,89.97,89.34,86.46,92.18
2008_2010,Landsat_Fourier_Climate,30,120,89.26,89.46,89.12,86.2,91.75
2008_2010,Landsat_Fourier_Climate,50,1,82.16,80.67,83.33,79.28,84.5
2008_2010,Landsat_Fourier_Climate,50,10,89.61,87.13,91.76,90.19,89.14
2008_2010,Landsat_Fourier_Climate,50,20,90.24,88.86,91.37,89.49,90.85
2008_2010,Landsat_Fourier_Climate,50,30,90.24,89.17,91.11,89.1,91.17
2008_2010,Landsat_Fourier_Climate,50,40,90.27,89.67,90.75,88.55,91.68
2008_2010,Landsat_Fourier_Climate,50,50,90.55,90.17,90.85,88.63,92.12
2008_2010,Landsat_Fourier_Climate,50,60,90.8,90.55,90.99,88.79,92.44
2008_2010,Landsat_Fourier_Climate,50,70,90.24,90.1,90.34,87.93,92.12
2008_2010,Landsat_Fourier_Climate,50,80,90.73,90.53,90.88,88.63,92.44
2008_2010,Landsat_Fourier_Climate,50,90,90.69,90.65,90.72,88.4,92.57
2008_2010,Landsat_Fourier_Climate,50,100,90.69,90.92,90.52,88.08,92.82
2008_2010,Landsat_Fourier_Climate,50,110,90.87,90.95,90.8,88.47,92.82
2008_2010,Landsat_Fourier_Climate,50,120,90.73,90.86,90.63,88.24,92.76
2008_2010,Landsat_Fourier_Climate,70,1,83.78,82.05,85.21,82.24,85.06
2008_2010,Landsat_Fourier_Climate,70,10,90.36,88.77,91.71,90.15,90.53
2008_2010,Landsat_Fourier_Climate,70,20,90.86,90.02,91.56,89.82,91.72
2008_2010,Landsat_Fourier_Climate,70,30,90.83,90.28,91.29,89.43,92.0
2008_2010,Landsat_Fourier_Climate,70,40,90.98,90.63,91.27,89.37,92.32
2008_2010,Landsat_Fourier_Climate,70,50,91.19,90.62,91.64,89.87,92.28
2008_2010,Landsat_Fourier_Climate,70,60,91.41,91.04,91.72,89.93,92.64
2008_2010,Landsat_Fourier_Climate,70,70,91.56,91.25,91.81,90.04,92.83
2008_2010,Landsat_Fourier_Climate,70,80,91.44,91.13,91.68,89.87,92.74
2008_2010,Landsat_Fourier_Climate,70,90,91.51,91.24,91.73,89.93,92.83
2008_2010,Landsat_Fourier_Climate,70,100,91.51,91.29,91.69,89.87,92.87
2008_2010,Landsat_Fourier_Climate,70,110,91.59,91.35,91.78,89.98,92.92
2008_2010,Landsat_Fourier_Climate,70,120,91.74,91.47,91.95,90.2,93.01
2008_2010,Landsat_Fourier_Climate,100,1,84.48,82.48,86.14,83.1,85.61
2008_2010,Landsat_Fourier_Climate,100,10,90.63,88.15,92.79,91.42,89.99
2008_2010,Landsat_Fourier_Climate,100,20,91.89,90.2,93.3,91.91,91.87
2008_2010,Landsat_Fourier_Climate,100,30,92.06,90.63,93.24,91.8,92.27
2008_2010,Landsat_Fourier_Climate,100,40,91.94,90.79,92.88,91.3,92.45
2008_2010,Landsat_Fourier_Climate,100,50,92.04,91.12,92.79,91.15,92.76
2008_2010,Landsat_Fourier_Climate,100,60,92.34,91.46,93.07,91.49,93.04
2008_2010,Landsat_Fourier_Climate,100,70,92.09,91.22,92.8,91.15,92.85
2008_2010,Landsat_Fourier_Climate,100,80,92.19,91.37,92.86,91.23,92.98
2008_2010,Landsat_Fourier_Climate,100,90,92.29,91.51,92.93,91.3,93.1
2008_2010,Landsat_Fourier_Climate,100,100,92.24,91.69,92.68,90.96,93.28
2008_2010,Landsat_Fourier_Climate,100,110,92.28,91.6,92.82,91.15,93.19
2008_2010,Landsat_Fourier_Climate,100,120,92.26,91.54,92.84,91.19,93.13
2008_2010,Landsat_Fourier_Terrain,1,1,87.76,95.0,82.76,79.17,96.0
2008_2010,Landsat_Fourier_Terrain,1,10,79.59,73.33,89.47,91.67,68.0
2008_2010,Landsat_Fourier_Terrain,1,20,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,30,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,40,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,50,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,60,85.71,81.48,90.91,91.67,80.0
2008_2010,Landsat_Fourier_Terrain,1,70,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,80,87.76,84.62,91.3,91.67,84.0
2008_2010,Landsat_Fourier_Terrain,1,90,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Terrain,1,100,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Terrain,1,110,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Terrain,1,120,89.8,88.0,91.67,91.67,88.0
2008_2010,Landsat_Fourier_Terrain,2,1,82.14,82.93,81.69,72.34,89.23
2008_2010,Landsat_Fourier_Terrain,2,10,90.18,84.62,95.0,93.62,87.69
2008_2010,Landsat_Fourier_Terrain,2,20,91.07,89.36,92.31,89.36,92.31
2008_2010,Landsat_Fourier_Terrain,2,30,87.5,83.67,90.48,87.23,87.69
2008_2010,Landsat_Fourier_Terrain,2,40,91.07,86.27,95.08,93.62,89.23
2008_2010,Landsat_Fourier_Terrain,2,50,90.18,84.62,95.0,93.62,87.69
2008_2010,Landsat_Fourier_Terrain,2,60,90.18,84.62,95.0,93.62,87.69
2008_2010,Landsat_Fourier_Terrain,2,70,90.18,86.0,93.55,91.49,89.23
2008_2010,Landsat_Fourier_Terrain,2,80,90.18,86.0,93.55,91.49,89.23
2008_2010,Landsat_Fourier_Terrain,2,90,91.96,86.54,96.67,95.74,89.23
2008_2010,Landsat_Fourier_Terrain,2,100,91.96,86.54,96.67,95.74,89.23
2008_2010,Landsat_Fourier_Terrain,2,110,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Terrain,2,120,92.86,88.24,96.72,95.74,90.77
2008_2010,Landsat_Fourier_Terrain,3,1,75.29,73.97,76.24,69.23,80.21
2008_2010,Landsat_Fourier_Terrain,3,10,87.36,84.15,90.22,88.46,86.46
2008_2010,Landsat_Fourier_Terrain,3,20,89.08,87.34,90.53,88.46,89.58
2008_2010,Landsat_Fourier_Terrain,3,30,88.51,87.18,89.58,87.18,89.58
2008_2010,Landsat_Fourier_Terrain,3,40,87.93,86.08,89.47,87.18,88.54
2008_2010,Landsat_Fourier_Terrain,3,50,89.08,88.31,89.69,87.18,90.62
2008_2010,Landsat_Fourier_Terrain,3,60,87.93,87.01,88.66,85.9,89.58
2008_2010,Landsat_Fourier_Terrain,3,70,88.51,88.16,88.78,85.9,90.62
2008_2010,Landsat_Fourier_Terrain,3,80,87.93,88.0,87.88,84.62,90.62
2008_2010,Landsat_Fourier_Terrain,3,90,87.93,87.01,88.66,85.9,89.58
2008_2010,Landsat_Fourier_Terrain,3,100,87.93,87.01,88.66,85.9,89.58
2008_2010,Landsat_Fourier_Terrain,3,110,87.36,86.84,87.76,84.62,89.58
2008_2010,Landsat_Fourier_Terrain,3,120,88.51,88.16,88.78,85.9,90.62
2008_2010,Landsat_Fourier_Terrain,5,1,78.4,70.0,85.35,79.82,77.46
2008_2010,Landsat_Fourier_Terrain,5,10,86.41,78.63,92.95,90.35,83.82
2008_2010,Landsat_Fourier_Terrain,5,20,86.41,79.53,91.88,88.6,84.97
2008_2010,Landsat_Fourier_Terrain,5,30,87.46,81.45,92.02,88.6,86.71
2008_2010,Landsat_Fourier_Terrain,5,40,86.76,80.16,91.93,88.6,85.55
2008_2010,Landsat_Fourier_Terrain,5,50,86.76,80.65,91.41,87.72,86.13
2008_2010,Landsat_Fourier_Terrain,5,60,87.11,81.3,91.46,87.72,86.71
2008_2010,Landsat_Fourier_Terrain,5,70,87.8,82.64,91.57,87.72,87.86
2008_2010,Landsat_Fourier_Terrain,5,80,87.8,82.11,92.07,88.6,87.28
2008_2010,Landsat_Fourier_Terrain,5,90,88.5,82.93,92.68,89.47,87.86
2008_2010,Landsat_Fourier_Terrain,5,100,88.5,83.47,92.17,88.6,88.44
2008_2010,Landsat_Fourier_Terrain,5,110,88.85,83.61,92.73,89.47,88.44
2008_2010,Landsat_Fourier_Terrain,5,120,88.5,83.47,92.17,88.6,88.44
2008_2010,Landsat_Fourier_Terrain,7,1,79.59,80.43,78.85,77.08,82.0
2008_2010,Landsat_Fourier_Terrain,7,10,88.01,86.8,89.23,89.06,87.0
2008_2010,Landsat_Fourier_Terrain,7,20,89.03,88.21,89.85,89.58,88.5
2008_2010,Landsat_Fourier_Terrain,7,30,89.03,89.42,88.67,88.02,90.0
2008_2010,Landsat_Fourier_Terrain,7,40,89.54,89.53,89.55,89.06,90.0
2008_2010,Landsat_Fourier_Terrain,7,50,90.31,90.96,89.71,89.06,91.5
